org_id,created_at,industry,company_size,acquisition_source,region
org_00988,2025-01-06T00:00:00,Financial Services,Mid-Market,Referral,Europe
org_00989,2025-03-22T00:00:00,Retail,Mid-Market,Content,Latin America
org_00990,2025-03-02T00:00:00,Healthcare,SMB,Referral,North America
org_00991,2025-07-16T00:00:00,Education,Mid-Market,Content,North America
org_00992,2025-10-13T00:00:00,Retail,Mid-Market,Content,Europe
org_00993,2025-12-01T00:00:00,Professional Services,Mid-Market,Product-Led,North America
org_00994,2025-06-13T00:00:00,Education,Mid-Market,Paid Search,North America
org_00995,2025-10-18T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_00996,2025-07-20T00:00:00,Healthcare,SMB,Partner,North America
org_00997,2025-08-18T00:00:00,Healthcare,Enterprise,Paid Search,North America
org_00998,2025-12-05T00:00:00,Education,SMB,Paid Search,North America
org_00999,2025-01-17T00:00:00,Retail,SMB,Paid Search,North America
org_01000,2025-05-20T00:00:00,Financial Services,Mid-Market,Organic Search,Latin America
org_01001,2025-05-08T00:00:00,Technology,Mid-Market,Organic Search,North America
org_01002,2025-03-27T00:00:00,Technology,Mid-Market,Content,Asia-Pacific
org_01003,2025-11-03T00:00:00,Technology,SMB,Content,North America
org_01004,2025-03-04T00:00:00,Technology,SMB,Paid Search,North America
org_01005,2025-12-29T00:00:00,Financial Services,SMB,Paid Search,Asia-Pacific
org_01006,2025-03-11T00:00:00,Technology,SMB,Paid Search,Europe
org_01007,2025-07-18T00:00:00,Retail,SMB,Content,North America
org_01008,2025-06-24T00:00:00,Financial Services,SMB,Product-Led,Europe
org_01009,2025-03-28T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_01010,2025-05-17T00:00:00,Education,Enterprise,Product-Led,North America
org_01011,2025-08-25T00:00:00,Financial Services,SMB,Product-Led,North America
org_01012,2025-05-14T00:00:00,Professional Services,SMB,Product-Led,Asia-Pacific
org_01013,2025-12-25T00:00:00,Financial Services,SMB,Paid Search,North America
org_01014,2025-10-22T00:00:00,Professional Services,Enterprise,Content,Europe
org_01015,2025-07-10T00:00:00,Education,SMB,Organic Search,North America
org_01016,2025-10-04T00:00:00,Technology,Mid-Market,Organic Search,Asia-Pacific
org_01017,2025-05-17T00:00:00,Technology,SMB,Content,North America
org_01018,2025-01-21T00:00:00,Technology,SMB,Paid Search,North America
org_01019,2025-02-17T00:00:00,Financial Services,SMB,Partner,Latin America
org_01020,2025-12-24T00:00:00,Technology,SMB,Paid Search,North America
org_01021,2025-10-27T00:00:00,Technology,SMB,Content,Europe
org_01022,2025-11-05T00:00:00,Technology,SMB,Referral,Europe
org_01023,2025-04-10T00:00:00,Education,SMB,Product-Led,North America
org_01024,2025-11-09T00:00:00,Retail,SMB,Content,Europe
org_01025,2025-11-22T00:00:00,Technology,SMB,Organic Search,North America
org_01026,2025-01-02T00:00:00,Professional Services,SMB,Referral,Europe
org_01027,2025-12-10T00:00:00,Education,SMB,Partner,Europe
org_01028,2025-06-26T00:00:00,Healthcare,Enterprise,Referral,North America
org_01029,2025-07-10T00:00:00,Financial Services,Enterprise,Content,Asia-Pacific
org_01030,2025-08-09T00:00:00,Professional Services,Enterprise,Paid Search,North America
org_01031,2025-03-24T00:00:00,Financial Services,SMB,Paid Search,North America
org_01032,2025-05-03T00:00:00,Technology,SMB,Paid Search,Latin America
org_01033,2025-02-22T00:00:00,Professional Services,SMB,Content,Latin America
org_01034,2025-04-14T00:00:00,Professional Services,Enterprise,Product-Led,North America
org_01035,2025-08-30T00:00:00,Financial Services,SMB,Content,North America
org_01036,2025-12-22T00:00:00,Retail,SMB,Paid Search,Latin America
org_01037,2025-06-19T00:00:00,Technology,SMB,Paid Search,North America
org_01038,2025-07-05T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_01039,2025-01-15T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_01040,2025-04-04T00:00:00,Financial Services,Enterprise,Paid Search,North America
org_01041,2025-07-26T00:00:00,Technology,SMB,Partner,North America
org_01042,2025-08-28T00:00:00,Retail,Mid-Market,Referral,North America
org_01043,2025-01-10T00:00:00,Technology,SMB,Organic Search,North America
org_01044,2025-04-29T00:00:00,Healthcare,SMB,Referral,Latin America
org_01045,2025-01-12T00:00:00,Healthcare,Mid-Market,Content,Latin America
org_01046,2025-04-26T00:00:00,Professional Services,Enterprise,Content,North America
org_01047,2025-03-30T00:00:00,Healthcare,Enterprise,Partner,Latin America
org_01048,2025-08-26T00:00:00,Retail,SMB,Paid Search,North America
org_01049,2025-07-04T00:00:00,Retail,SMB,Product-Led,North America
org_01050,2025-08-23T00:00:00,Healthcare,SMB,Organic Search,North America
org_01051,2025-09-27T00:00:00,Retail,Mid-Market,Organic Search,North America
org_01052,2025-06-26T00:00:00,Financial Services,SMB,Paid Search,Europe
org_01053,2025-02-10T00:00:00,Financial Services,SMB,Organic Search,North America
org_01054,2025-03-05T00:00:00,Technology,Mid-Market,Referral,Asia-Pacific
org_01055,2025-11-20T00:00:00,Education,Mid-Market,Product-Led,North America
org_01056,2025-03-10T00:00:00,Financial Services,Enterprise,Product-Led,North America
org_01057,2025-04-16T00:00:00,Education,Enterprise,Organic Search,Latin America
org_01058,2025-08-01T00:00:00,Technology,Mid-Market,Referral,Europe
org_01059,2025-07-01T00:00:00,Professional Services,SMB,Paid Search,North America
org_01060,2025-07-26T00:00:00,Education,Mid-Market,Product-Led,North America
org_01061,2025-04-26T00:00:00,Retail,SMB,Paid Search,Latin America
org_01062,2025-09-22T00:00:00,Healthcare,SMB,Product-Led,Europe
org_01063,2025-09-21T00:00:00,Retail,Mid-Market,Paid Search,North America
org_01064,2025-02-06T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_01065,2025-11-09T00:00:00,Financial Services,SMB,Content,Europe
org_01066,2025-07-17T00:00:00,Professional Services,SMB,Paid Search,Europe
org_01067,2025-07-13T00:00:00,Retail,SMB,Paid Search,North America
org_01068,2025-05-03T00:00:00,Technology,Mid-Market,Organic Search,North America
org_01069,2025-10-15T00:00:00,Healthcare,Mid-Market,Referral,North America
org_01070,2025-08-13T00:00:00,Technology,SMB,Product-Led,North America
org_01071,2025-10-22T00:00:00,Financial Services,SMB,Content,Asia-Pacific
org_01072,2025-05-11T00:00:00,Healthcare,Mid-Market,Referral,North America
org_01073,2025-05-19T00:00:00,Retail,Mid-Market,Referral,Asia-Pacific
org_01074,2025-05-14T00:00:00,Professional Services,Mid-Market,Referral,Europe
org_01075,2025-10-01T00:00:00,Healthcare,Mid-Market,Product-Led,Europe
org_01076,2025-05-09T00:00:00,Financial Services,SMB,Paid Search,Europe
org_01077,2025-07-06T00:00:00,Financial Services,SMB,Partner,North America
org_01078,2025-12-15T00:00:00,Healthcare,SMB,Content,North America
org_01079,2025-06-26T00:00:00,Financial Services,SMB,Organic Search,North America
org_01080,2025-12-10T00:00:00,Healthcare,Mid-Market,Organic Search,Asia-Pacific
org_01081,2025-05-25T00:00:00,Technology,SMB,Content,North America
org_01082,2025-03-13T00:00:00,Financial Services,Mid-Market,Content,North America
org_01083,2025-07-27T00:00:00,Financial Services,Enterprise,Organic Search,North America
org_01084,2025-08-17T00:00:00,Healthcare,Mid-Market,Paid Search,Asia-Pacific
org_01085,2025-07-18T00:00:00,Professional Services,SMB,Organic Search,North America
org_01086,2025-08-24T00:00:00,Retail,SMB,Organic Search,North America
org_01087,2025-02-06T00:00:00,Financial Services,Mid-Market,Organic Search,North America
org_01088,2025-03-30T00:00:00,Professional Services,Mid-Market,Referral,Latin America
org_01089,2025-08-25T00:00:00,Healthcare,Enterprise,Paid Search,North America
org_01090,2025-08-31T00:00:00,Retail,SMB,Product-Led,Europe
org_01091,2025-10-27T00:00:00,Technology,SMB,Organic Search,North America
org_01092,2025-06-18T00:00:00,Education,Enterprise,Paid Search,North America
org_01093,2025-11-10T00:00:00,Financial Services,SMB,Product-Led,North America
org_01094,2025-02-02T00:00:00,Healthcare,SMB,Product-Led,North America
org_01095,2025-07-27T00:00:00,Education,SMB,Product-Led,Asia-Pacific
org_01096,2025-03-05T00:00:00,Financial Services,Mid-Market,Product-Led,Europe
org_01097,2025-11-30T00:00:00,Professional Services,Mid-Market,Partner,North America
org_01098,2025-08-22T00:00:00,Professional Services,SMB,Content,North America
org_01099,2025-02-08T00:00:00,Professional Services,SMB,Organic Search,North America
org_01100,2025-10-19T00:00:00,Professional Services,Mid-Market,Product-Led,North America
org_01101,2025-01-19T00:00:00,Technology,SMB,Content,North America
org_01102,2025-07-25T00:00:00,Education,SMB,Paid Search,North America
org_01103,2025-12-12T00:00:00,Technology,Mid-Market,Content,North America
org_01104,2025-12-27T00:00:00,Financial Services,SMB,Content,Asia-Pacific
org_01105,2025-02-21T00:00:00,Education,Mid-Market,Content,North America
org_01106,2025-10-12T00:00:00,Professional Services,Mid-Market,Content,Europe
org_01107,2025-06-29T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_01108,2025-04-03T00:00:00,Professional Services,SMB,Product-Led,Europe
org_01109,2025-06-27T00:00:00,Education,Mid-Market,Partner,North America
org_01110,2025-09-28T00:00:00,Healthcare,SMB,Paid Search,Asia-Pacific
org_01111,2025-12-15T00:00:00,Professional Services,Mid-Market,Organic Search,Europe
org_01112,2025-01-26T00:00:00,Education,Mid-Market,Product-Led,North America
org_01113,2025-08-08T00:00:00,Education,SMB,Organic Search,Europe
org_01114,2025-08-20T00:00:00,Education,SMB,Paid Search,North America
org_01115,2025-02-19T00:00:00,Technology,Mid-Market,Paid Search,Latin America
org_01116,2025-08-06T00:00:00,Professional Services,SMB,Product-Led,North America
org_01117,2025-01-18T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_01118,2025-03-12T00:00:00,Financial Services,Mid-Market,Product-Led,North America
org_01119,2025-01-19T00:00:00,Technology,SMB,Referral,North America
org_01120,2025-09-16T00:00:00,Professional Services,SMB,Referral,North America
org_01121,2025-06-03T00:00:00,Professional Services,Enterprise,Partner,Asia-Pacific
org_01122,2025-12-19T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_01123,2025-10-04T00:00:00,Financial Services,SMB,Organic Search,North America
org_01124,2025-07-11T00:00:00,Professional Services,SMB,Product-Led,Latin America
org_01125,2025-05-07T00:00:00,Professional Services,SMB,Product-Led,Europe
org_01126,2025-12-08T00:00:00,Retail,SMB,Paid Search,Europe
org_01127,2025-11-17T00:00:00,Healthcare,SMB,Organic Search,North America
org_01128,2025-01-05T00:00:00,Healthcare,SMB,Partner,Europe
org_01129,2025-02-09T00:00:00,Technology,Enterprise,Organic Search,North America
org_01130,2025-01-15T00:00:00,Financial Services,Mid-Market,Organic Search,Asia-Pacific
org_01131,2025-07-04T00:00:00,Financial Services,SMB,Content,Asia-Pacific
org_01132,2025-06-24T00:00:00,Professional Services,Mid-Market,Partner,North America
org_01133,2025-03-21T00:00:00,Professional Services,Mid-Market,Content,North America
org_01134,2025-04-08T00:00:00,Education,SMB,Paid Search,Europe
org_01135,2025-06-28T00:00:00,Healthcare,SMB,Paid Search,Latin America
org_01136,2025-03-01T00:00:00,Healthcare,Enterprise,Paid Search,North America
org_01137,2025-07-16T00:00:00,Technology,SMB,Organic Search,Latin America
org_01138,2025-10-27T00:00:00,Retail,Mid-Market,Paid Search,Europe
org_01139,2025-07-02T00:00:00,Technology,SMB,Organic Search,Europe
org_01140,2025-09-15T00:00:00,Professional Services,SMB,Referral,Europe
org_01141,2025-09-19T00:00:00,Financial Services,SMB,Content,Asia-Pacific
org_01142,2025-03-03T00:00:00,Retail,SMB,Product-Led,North America
org_01143,2025-09-06T00:00:00,Retail,SMB,Content,Latin America
org_01144,2025-05-27T00:00:00,Education,Mid-Market,Organic Search,Europe
org_01145,2025-07-09T00:00:00,Healthcare,Enterprise,Content,Asia-Pacific
org_01146,2025-09-13T00:00:00,Financial Services,Enterprise,Referral,Asia-Pacific
org_01147,2025-06-10T00:00:00,Financial Services,SMB,Partner,Asia-Pacific
org_01148,2025-09-28T00:00:00,Professional Services,SMB,Content,North America
org_01149,2025-11-28T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_01150,2025-01-09T00:00:00,Professional Services,SMB,Content,North America
org_01151,2025-12-21T00:00:00,Healthcare,SMB,Partner,North America
org_01152,2025-01-25T00:00:00,Financial Services,Mid-Market,Paid Search,North America
org_01153,2025-04-21T00:00:00,Education,SMB,Paid Search,Asia-Pacific
org_01154,2025-10-09T00:00:00,Healthcare,Enterprise,Content,Latin America
org_01155,2025-08-30T00:00:00,Financial Services,SMB,Referral,Europe
org_01156,2025-08-03T00:00:00,Retail,Enterprise,Referral,North America
org_01157,2025-01-13T00:00:00,Retail,SMB,Product-Led,North America
org_01158,2025-08-28T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_01159,2025-04-03T00:00:00,Financial Services,SMB,Referral,Europe
org_01160,2025-03-29T00:00:00,Healthcare,SMB,Referral,Latin America
org_01161,2025-09-12T00:00:00,Professional Services,Mid-Market,Organic Search,Asia-Pacific
org_01162,2025-12-24T00:00:00,Education,SMB,Content,North America
org_01163,2025-01-26T00:00:00,Financial Services,SMB,Product-Led,North America
org_01164,2025-10-05T00:00:00,Healthcare,SMB,Paid Search,North America
org_01165,2025-01-19T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_01166,2025-06-18T00:00:00,Technology,Enterprise,Organic Search,Europe
org_01167,2025-12-29T00:00:00,Technology,SMB,Organic Search,North America
org_01168,2025-12-07T00:00:00,Healthcare,Enterprise,Organic Search,Europe
org_01169,2025-09-07T00:00:00,Professional Services,Enterprise,Referral,Asia-Pacific
org_01170,2025-12-07T00:00:00,Technology,SMB,Product-Led,North America
org_01171,2025-04-23T00:00:00,Financial Services,Enterprise,Organic Search,Europe
org_01172,2025-08-21T00:00:00,Professional Services,Mid-Market,Content,Europe
org_01173,2025-09-19T00:00:00,Professional Services,SMB,Product-Led,Europe
org_01174,2025-09-01T00:00:00,Financial Services,SMB,Content,North America
org_01175,2025-09-14T00:00:00,Technology,SMB,Referral,Europe
org_01176,2025-11-06T00:00:00,Financial Services,SMB,Product-Led,North America
org_01177,2025-03-12T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_01178,2025-05-18T00:00:00,Retail,SMB,Organic Search,Europe
org_01179,2025-01-17T00:00:00,Professional Services,SMB,Content,Europe
org_01180,2025-12-16T00:00:00,Professional Services,SMB,Organic Search,Europe
org_01181,2025-11-04T00:00:00,Retail,SMB,Product-Led,Europe
org_01182,2025-08-05T00:00:00,Healthcare,Mid-Market,Product-Led,Latin America
org_01183,2025-07-31T00:00:00,Healthcare,Mid-Market,Product-Led,Europe
org_01184,2025-03-26T00:00:00,Retail,Mid-Market,Product-Led,North America
org_01185,2025-01-25T00:00:00,Healthcare,Mid-Market,Content,North America
org_01186,2025-04-09T00:00:00,Technology,Mid-Market,Referral,North America
org_01187,2025-08-18T00:00:00,Healthcare,Mid-Market,Organic Search,Asia-Pacific
org_01188,2025-04-24T00:00:00,Technology,SMB,Paid Search,Asia-Pacific
org_01189,2025-03-05T00:00:00,Professional Services,Mid-Market,Referral,North America
org_01190,2025-08-07T00:00:00,Professional Services,SMB,Organic Search,North America
org_01191,2025-04-20T00:00:00,Technology,Mid-Market,Paid Search,North America
org_01192,2025-03-31T00:00:00,Financial Services,SMB,Content,Europe
org_01193,2025-11-27T00:00:00,Professional Services,SMB,Partner,Europe
org_01194,2025-10-08T00:00:00,Healthcare,SMB,Partner,North America
org_01195,2025-05-20T00:00:00,Financial Services,Mid-Market,Organic Search,Asia-Pacific
org_01196,2025-11-18T00:00:00,Professional Services,Enterprise,Product-Led,North America
org_01197,2025-07-22T00:00:00,Retail,SMB,Product-Led,Europe
org_01198,2025-11-07T00:00:00,Healthcare,SMB,Product-Led,Europe
org_01199,2025-05-23T00:00:00,Retail,Mid-Market,Referral,North America
org_01200,2025-10-13T00:00:00,Financial Services,Enterprise,Organic Search,Europe
org_01201,2025-10-23T00:00:00,Professional Services,SMB,Paid Search,North America
org_01202,2025-07-09T00:00:00,Technology,SMB,Paid Search,Asia-Pacific
org_01203,2025-09-04T00:00:00,Technology,Mid-Market,Referral,Europe
org_01204,2025-11-29T00:00:00,Education,SMB,Content,North America
org_01205,2025-01-25T00:00:00,Technology,Enterprise,Paid Search,North America
org_01206,2025-12-08T00:00:00,Healthcare,Mid-Market,Organic Search,Latin America
org_01207,2025-07-02T00:00:00,Education,SMB,Paid Search,North America
org_01208,2025-08-27T00:00:00,Professional Services,Enterprise,Paid Search,Latin America
org_01209,2025-03-01T00:00:00,Retail,SMB,Content,Europe
org_01210,2025-10-16T00:00:00,Professional Services,SMB,Organic Search,North America
org_01211,2025-06-14T00:00:00,Professional Services,SMB,Organic Search,North America
org_01212,2025-02-16T00:00:00,Retail,SMB,Organic Search,North America
org_01213,2025-05-12T00:00:00,Healthcare,Mid-Market,Product-Led,Asia-Pacific
org_01214,2025-12-05T00:00:00,Technology,SMB,Referral,Latin America
org_01215,2025-04-04T00:00:00,Financial Services,Enterprise,Paid Search,Latin America
org_01216,2025-02-06T00:00:00,Technology,SMB,Organic Search,Latin America
org_01217,2025-07-12T00:00:00,Professional Services,Mid-Market,Content,Europe
org_01218,2025-11-01T00:00:00,Healthcare,Mid-Market,Paid Search,Europe
org_01219,2025-02-16T00:00:00,Retail,SMB,Organic Search,North America
org_01220,2025-04-15T00:00:00,Education,SMB,Content,North America
org_01221,2025-09-28T00:00:00,Education,Enterprise,Content,North America
