opportunity_id,account_id,owner_id,opportunity_stage,amount,expected_close_date,actual_close_date,created_at,sales_region,segment,revenue_model,lead_source,close_date_changes,last_activity_at
OPP_000624,ACC_00411,REP_008,Closed-Won,19362.24,2025-09-30,2025-09-08,2025-05-17,North America,Mid-Market,Subscription,Partner,1,2025-07-30
OPP_000625,ACC_00241,REP_006,Qualification,11135.43,2024-05-15,,2024-03-25,North America,Enterprise,Transactional,Marketing,2,2024-04-05
OPP_000626,ACC_00785,REP_025,Qualification,16426.79,2025-01-17,,2024-11-01,EMEA,Enterprise,Transactional,Partner,2,2025-02-24
OPP_000627,ACC_00022,REP_020,Proposal,9282.58,2025-07-10,,2025-05-05,North America,SMB,Usage-Based,Inbound,1,2025-07-01
OPP_000628,ACC_00073,REP_009,Closed-Won,57274.16,2025-04-10,2025-04-04,2025-01-29,EMEA,Enterprise,Subscription,Marketing,0,2025-03-15
OPP_000629,ACC_00986,REP_015,Closed-Lost,8642.39,2025-04-07,2025-04-11,2025-01-31,EMEA,Enterprise,Advertising,Partner,0,2025-03-22
OPP_000630,ACC_01149,REP_016,Closed-Lost,5667.23,2024-10-21,2024-11-30,2024-08-18,North America,Mid-Market,Transactional,Marketing,0,2024-08-29
OPP_000631,ACC_00485,REP_002,Qualification,6227.75,2025-02-13,,2024-10-28,North America,SMB,Enterprise Services,Marketing,0,2025-01-16
OPP_000632,ACC_00610,REP_028,Prospecting,23404.46,2025-08-09,,2025-05-28,APAC,SMB,Subscription,Inbound,2,2025-06-03
OPP_000633,ACC_ORPHAN_8,REP_024,Closed-Won,3980.09,2024-12-29,2025-01-01,2024-11-15,North America,SMB,Advertising,Referral,0,2025-02-09
OPP_000634,ACC_00167,REP_017,Qualification,50707.4,2025-06-21,,2025-04-13,North America,Enterprise,Advertising,Outbound,2,2025-07-22
OPP_000635,ACC_00267,REP_022,Negotiation,11470.75,2025-12-02,,2025-07-08,EMEA,SMB,Subscription,Referral,0,2025-08-28
OPP_000636,ACC_00359,REP_004,Closed-Lost,12712.08,2024-11-08,2024-10-24,2024-06-13,North America,Mid-Market,Advertising,Inbound,0,2024-07-29
OPP_000637,ACC_01011,REP_030,Qualification,21333.2,2024-04-19,,2024-03-22,North America,Mid-Market,Subscription,Marketing,1,2024-06-11
OPP_000638,ACC_00526,REP_020,Proposal,2500.0,2025-02-08,,2024-11-06,North America,SMB,Enterprise Services,Inbound,0,2025-02-17
OPP_000639,ACC_00866,REP_029,Closed-Lost,22867.33,2025-02-06,2025-01-16,2024-09-13,EMEA,Enterprise,Subscription,Inbound,0,2024-09-25
OPP_000640,ACC_00234,REP_026,Negotiation,68484.3,2024-05-25,,2024-04-10,North America,Mid-Market,Subscription,Referral,0,2024-06-04
OPP_000641,ACC_01145,REP_018,Closed-Lost,40413.85,2025-06-21,2025-06-09,2025-05-24,North America,SMB,Usage-Based,Inbound,0,2025-07-02
OPP_000642,ACC_01061,REP_009,Negotiation,102351.94,2025-04-10,,2025-02-22,EMEA,Enterprise,Subscription,Inbound,0,2025-02-24
OPP_000643,ACC_00571,REP_021,Qualification,26972.02,2025-05-16,,2025-03-16,North America,SMB,Transactional,Marketing,1,2025-03-18
OPP_000644,ACC_00271,REP_016,Closed-Won,2500.0,2025-09-08,2025-06-08,2025-04-20,North America,SMB,Subscription,Outbound,2,2025-06-22
OPP_000645,ACC_01172,REP_013,Closed-Won,6318.92,2024-12-09,2025-01-25,2024-10-18,North America,Mid-Market,Advertising,Partner,1,2025-01-17
OPP_000646,ACC_00970,REP_022,Closed-Lost,6575.21,2025-02-08,2025-04-23,2024-12-07,EMEA,SMB,Advertising,Referral,1,2025-02-16
OPP_000647,ACC_00614,REP_027,Proposal,493310.32,2024-07-22,,2024-05-30,North America,Enterprise,Subscription,Outbound,1,2024-06-29
OPP_000648,ACC_00322,REP_006,Proposal,11931.25,2025-07-14,,2025-05-05,North America,Mid-Market,Subscription,Inbound,0,2025-06-28
OPP_000649,ACC_00746,REP_017,Qualification,34368.79,2026-02-22,,2025-09-26,North America,Mid-Market,Subscription,Partner,1,2026-01-19
OPP_000650,ACC_00445,REP_024,Qualification,13102.19,2025-09-07,,2025-08-08,North America,SMB,Subscription,Partner,1,2025-11-16
OPP_000651,ACC_00809,REP_010,Closed-Lost,23298.02,2024-12-18,2024-12-02,2024-09-30,North America,Mid-Market,Subscription,Inbound,0,2024-10-15
OPP_000652,ACC_00999,REP_011,Closed-Lost,43032.94,2024-05-12,2024-07-13,2024-02-03,EMEA,Enterprise,Usage-Based,Outbound,0,2024-04-20
OPP_000653,ACC_00588,REP_001,Proposal,2703.03,2025-09-15,,2025-08-11,North America,SMB,Enterprise Services,Outbound,1,2025-10-25
OPP_000654,ACC_00058,REP_010,Closed-Lost,2500.0,2025-02-14,2025-05-03,2025-01-20,EMEA,Mid-Market,Advertising,Inbound,3,2025-03-05
OPP_000655,ACC_00676,REP_018,Proposal,32338.23,2025-10-30,,2025-06-05,North America,SMB,Subscription,Inbound,3,2025-07-19
OPP_000656,ACC_01031,REP_030,Closed-Won,8808.76,2024-09-12,2024-10-31,2024-07-20,EMEA,Mid-Market,Subscription,Marketing,0,2024-10-14
OPP_000657,ACC_00268,REP_016,Negotiation,2500.0,2025-09-20,,2025-07-31,North America,SMB,Usage-Based,Inbound,1,2025-11-20
OPP_000658,ACC_01152,REP_009,Closed-Won,68269.12,2025-09-18,2025-08-17,2025-07-15,North America,Enterprise,Transactional,Inbound,0,2025-08-23
OPP_000659,ACC_00435,REP_025,Closed-Won,13642.6,2024-02-10,2024-05-09,2024-01-12,EMEA,SMB,Advertising,Referral,1,2024-05-02
OPP_000660,ACC_00821,REP_006,Negotiation,19342.41,2025-02-21,,2025-01-13,North America,SMB,Transactional,Outbound,1,2025-04-23
OPP_000661,ACC_00843,REP_006,Closed-Won,49797.28,2024-12-08,2025-04-13,2024-11-15,APAC,Mid-Market,Transactional,Referral,2,2024-11-22
OPP_000662,ACC_00219,REP_016,Proposal,17575.57,2025-06-13,,2025-03-16,EMEA,Enterprise,Subscription,Marketing,3,2025-04-19
OPP_000663,ACC_00047,REP_025,Closed-Won,3741.27,2024-09-10,2024-08-10,2024-06-22,North America,SMB,Subscription,Outbound,0,2024-08-14
OPP_000664,ACC_01139,REP_007,Qualification,6525.41,2024-04-30,,2024-03-06,EMEA,SMB,Transactional,Outbound,3,2024-05-25
OPP_000665,ACC_00841,REP_001,Qualification,20410.47,2024-11-18,,2024-07-02,North America,SMB,Transactional,Inbound,1,2024-07-29
OPP_000666,ACC_00758,REP_022,Closed-Won,5380.91,2025-02-15,2025-04-01,2024-12-18,North America,Enterprise,Usage-Based,Inbound,0,2025-02-06
OPP_000667,ACC_00365,REP_018,Closed-Won,18549.65,2024-07-21,2024-07-15,2024-06-29,EMEA,Mid-Market,Usage-Based,Inbound,0,2024-07-11
OPP_000668,ACC_00130,REP_021,Closed-Lost,41444.97,2024-12-08,2024-12-25,2024-11-06,North America,Mid-Market,Subscription,Outbound,1,2024-11-19
OPP_000669,ACC_00327,REP_012,Qualification,39769.54,2025-01-09,,2024-09-17,North America,Mid-Market,Usage-Based,Outbound,0,2024-11-08
OPP_000670,ACC_00658,REP_004,Prospecting,18228.19,2025-07-08,,2025-04-10,EMEA,SMB,Enterprise Services,Marketing,0,2025-06-24
OPP_000671,ACC_00833,REP_010,Proposal,25982.11,2024-11-24,,2024-10-02,North America,SMB,Subscription,Inbound,0,2024-11-25
OPP_000672,ACC_00383,REP_015,Closed-Lost,2500.0,2024-05-28,2024-05-02,2024-04-06,North America,Mid-Market,Transactional,Outbound,0,2024-05-22
OPP_000673,ACC_00258,REP_013,Closed-Lost,45054.66,2025-04-17,2025-07-19,2025-02-28,North America,SMB,Subscription,Inbound,0,2025-04-29
OPP_000674,ACC_00300,REP_027,Closed-Won,22706.46,2024-08-04,2024-11-17,2024-05-22,APAC,Mid-Market,Enterprise Services,Inbound,1,2024-08-06
OPP_000675,ACC_01155,REP_007,Proposal,61985.22,2024-11-08,,2024-07-20,North America,Mid-Market,Usage-Based,Marketing,0,2024-10-13
OPP_000676,ACC_00757,REP_010,Closed-Lost,2772.57,2025-07-29,2025-05-09,2025-04-18,North America,SMB,Transactional,Partner,0,2025-06-22
OPP_000677,ACC_01189,REP_006,Qualification,2500.0,2024-10-26,,2024-07-01,LATAM,SMB,Subscription,Outbound,0,2024-07-12
OPP_000678,ACC_00008,REP_018,Closed-Lost,97380.15,2024-03-07,2024-06-20,2024-02-11,EMEA,Mid-Market,Usage-Based,Partner,1,2024-02-16
OPP_000679,ACC_00550,REP_025,Negotiation,3553.33,2024-11-29,,2024-08-29,North America,SMB,Subscription,Outbound,0,2024-10-09
OPP_000680,ACC_00549,REP_027,Proposal,11957.94,2025-01-13,,2024-09-16,EMEA,Mid-Market,Transactional,Marketing,1,2024-10-11
OPP_000681,ACC_00482,REP_007,Negotiation,15208.62,2025-05-20,,2025-04-04,North America,SMB,Subscription,Outbound,1,2025-06-07
OPP_000682,ACC_00470,REP_013,Closed-Won,35344.1,2025-07-24,2025-08-10,2025-04-20,North America,Mid-Market,Usage-Based,Marketing,2,2025-07-13
OPP_000683,ACC_00095,REP_023,Qualification,26385.75,2024-01-21,,2024-01-01,EMEA,SMB,Enterprise Services,Inbound,0,2024-01-31
OPP_000684,ACC_00039,REP_002,Prospecting,11221.08,2025-10-07,,2025-05-22,North America,SMB,Subscription,Outbound,0,2025-07-17
OPP_000685,ACC_00934,REP_022,Closed-Won,5685.59,2025-09-07,2025-09-22,2025-05-15,APAC,Mid-Market,Transactional,Outbound,0,2025-06-10
OPP_000686,ACC_00529,REP_005,Closed-Lost,33078.3,2024-08-04,2024-08-01,2024-04-26,North America,Mid-Market,Advertising,Inbound,0,2024-06-21
OPP_000687,ACC_00196,REP_002,Negotiation,18485.08,2024-11-20,,2024-08-15,North America,SMB,Subscription,Partner,0,2024-09-29
OPP_000688,ACC_00418,REP_004,Qualification,2657.03,2025-09-12,,2025-05-28,North America,Mid-Market,Subscription,Partner,0,2025-05-29
OPP_000689,ACC_01120,REP_027,Negotiation,182031.79,2025-04-05,,2025-01-21,North America,Enterprise,Transactional,Inbound,0,2025-04-11
OPP_000690,ACC_00562,REP_021,Prospecting,2500.0,2025-01-07,,2024-08-15,North America,SMB,Subscription,Referral,0,2024-09-21
OPP_000691,ACC_01189,REP_024,Qualification,25249.93,2025-07-11,,2025-05-25,LATAM,SMB,Subscription,Inbound,0,2025-08-22
OPP_000692,ACC_00194,REP_021,Prospecting,23368.44,2025-07-02,,2025-02-27,North America,Enterprise,Advertising,Marketing,0,2025-05-18
OPP_000693,ACC_00147,REP_024,Proposal,18172.64,2025-04-06,,2024-12-08,EMEA,SMB,Transactional,Outbound,1,2025-01-01
OPP_000694,ACC_00677,REP_015,Qualification,73382.88,2024-05-12,,2024-01-05,North America,Enterprise,Subscription,Inbound,0,2024-04-20
OPP_000695,ACC_00820,REP_025,Prospecting,8647.63,2025-04-07,,2025-03-09,North America,SMB,Enterprise Services,Inbound,0,2025-03-12
OPP_000696,ACC_01178,REP_002,Qualification,14090.41,2024-07-16,,2024-04-30,North America,SMB,Enterprise Services,Partner,0,2024-07-08
OPP_000697,ACC_00560,REP_018,Negotiation,14966.23,2025-12-20,,2025-09-08,APAC,Mid-Market,Subscription,Marketing,1,2025-12-13
OPP_000698,ACC_00241,REP_023,Qualification,89967.39,2024-08-14,,2024-05-06,North America,Enterprise,Transactional,Partner,1,2024-07-10
OPP_000699,ACC_00650,REP_030,Qualification,79812.45,2024-05-09,,2024-01-21,North America,SMB,Subscription,Outbound,0,2024-03-28
OPP_000700,ACC_00369,REP_011,Negotiation,2500.0,2024-12-20,,2024-09-09,North America,SMB,Advertising,Inbound,0,2024-11-04
OPP_000701,ACC_00216,REP_006,Closed-Won,2500.0,2024-10-10,2025-02-16,2024-08-22,North America,Mid-Market,Subscription,Marketing,1,2024-08-30
OPP_000702,ACC_00107,REP_022,Closed-Won,5922.35,2024-12-29,2024-09-14,2024-08-24,APAC,SMB,Enterprise Services,Marketing,1,2024-11-13
OPP_000703,ACC_00869,REP_003,Proposal,5531.07,2025-12-03,,2025-09-12,EMEA,SMB,Transactional,Outbound,0,2026-01-04
OPP_000704,ACC_00772,REP_024,Closed-Won,11186.15,2024-11-25,2024-08-10,2024-07-02,North America,Mid-Market,Advertising,Marketing,0,2024-10-05
OPP_000705,ACC_00200,REP_022,Closed-Won,3553.63,2025-10-10,2025-09-09,2025-07-15,EMEA,SMB,Enterprise Services,Partner,0,2025-07-22
OPP_000706,ACC_00671,REP_021,Closed-Won,21473.98,2024-07-17,2024-09-10,2024-04-19,EMEA,SMB,Subscription,Outbound,1,2024-05-16
OPP_000707,ACC_01063,REP_009,Proposal,2500.0,2025-05-24,,2025-02-17,EMEA,SMB,Subscription,Partner,0,2025-05-28
OPP_000708,ACC_00982,REP_004,Prospecting,25610.95,2024-08-08,,2024-03-28,LATAM,Mid-Market,Enterprise Services,Inbound,1,2024-06-21
OPP_000709,ACC_00545,REP_019,Qualification,16994.22,2024-10-17,,2024-06-02,North America,SMB,Subscription,Inbound,1,2024-07-16
OPP_000710,ACC_00069,REP_011,Qualification,12315.68,2024-07-14,,2024-04-09,North America,SMB,Subscription,Marketing,1,2024-05-09
OPP_000711,ACC_00762,REP_012,Proposal,14607.73,2024-11-08,,2024-08-09,North America,SMB,Advertising,Referral,3,2024-10-04
OPP_000712,ACC_00620,REP_006,Closed-Lost,23188.93,2024-12-01,2024-12-01,2024-11-04,North America,SMB,Subscription,Outbound,0,2024-11-08
OPP_000713,ACC_01107,REP_011,Qualification,9468.52,2025-08-25,,2025-07-28,EMEA,SMB,Transactional,Inbound,1,2025-08-08
OPP_000714,ACC_00664,REP_025,Negotiation,6346.55,2025-09-13,,2025-05-21,EMEA,SMB,Usage-Based,Inbound,1,2025-05-30
OPP_000715,ACC_00886,REP_027,Closed-Lost,14596.45,2025-06-15,2025-05-17,2025-04-12,North America,SMB,Enterprise Services,Outbound,1,2025-07-20
OPP_000716,ACC_00635,REP_011,Negotiation,16358.93,2025-02-07,,2024-11-23,EMEA,SMB,Transactional,Partner,0,2024-11-29
OPP_000717,ACC_00650,REP_005,Qualification,21847.55,2024-10-19,,2024-07-10,North America,SMB,Subscription,Inbound,0,2024-09-14
OPP_000718,ACC_00381,REP_002,Closed-Lost,2944.24,2024-09-03,2024-11-29,2024-07-17,EMEA,Mid-Market,Transactional,Inbound,3,2024-08-20
OPP_000719,ACC_00484,REP_006,Proposal,7469.86,2024-05-31,,2024-03-29,North America,SMB,Transactional,Marketing,0,2024-06-28
OPP_000720,ACC_00356,REP_001,Prospecting,5623.06,2025-04-15,,2025-03-21,North America,Mid-Market,Advertising,Inbound,2,2025-04-06
OPP_000721,ACC_00555,REP_021,Proposal,15726.9,2025-10-04,,2025-06-07,LATAM,SMB,Subscription,Outbound,0,2025-09-24
OPP_000722,ACC_01142,REP_020,Qualification,33749.1,2025-03-29,,2025-01-02,EMEA,Mid-Market,Transactional,Marketing,0,2025-01-13
OPP_000723,ACC_00411,REP_024,Closed-Won,12401.68,2025-03-06,2025-04-15,2025-01-21,North America,Mid-Market,Subscription,Inbound,2,2025-05-02
OPP_000724,ACC_00556,REP_010,Qualification,4328.15,2024-12-12,,2024-09-06,LATAM,SMB,Subscription,Outbound,1,2024-09-24
OPP_000725,ACC_01136,REP_025,Closed-Won,16303.36,2025-11-14,2026-02-15,2025-10-07,EMEA,SMB,Transactional,Inbound,0,2025-10-11
OPP_000726,ACC_00182,REP_006,Prospecting,38561.49,2025-12-16,,2025-08-17,North America,Enterprise,Advertising,Outbound,0,2025-08-22
OPP_000727,ACC_00304,REP_007,Closed-Lost,67945.87,2024-11-18,2024-12-13,2024-09-29,EMEA,Mid-Market,Subscription,Marketing,0,2024-12-31
OPP_000728,ACC_00592,REP_028,Prospecting,52844.88,2025-07-14,,2025-05-20,North America,SMB,Transactional,Partner,0,2025-06-30
OPP_000729,ACC_00492,REP_027,Closed-Lost,44387.41,2025-01-01,2024-09-19,2024-08-21,North America,Mid-Market,Transactional,Inbound,0,2024-10-10
OPP_000730,ACC_00410,REP_018,Prospecting,55598.37,2024-07-17,,2024-03-23,North America,Enterprise,Subscription,Inbound,0,2024-06-29
OPP_000731,ACC_00934,REP_019,Closed-Lost,101272.98,2024-10-29,2024-11-03,2024-07-13,APAC,Mid-Market,Transactional,Inbound,0,2024-08-14
OPP_000732,ACC_00599,REP_022,Closed-Won,56048.47,2025-10-19,2025-08-15,2025-07-13,EMEA,Enterprise,Subscription,Marketing,0,2025-09-17
OPP_000733,ACC_00438,REP_025,Negotiation,10105.21,2025-02-13,,2024-11-18,North America,Mid-Market,Subscription,Marketing,2,2024-12-24
OPP_000734,ACC_00575,REP_007,Prospecting,22424.54,2025-09-15,,2025-08-02,EMEA,Enterprise,Subscription,Partner,1,2025-08-10
OPP_000735,ACC_01064,REP_003,Negotiation,8074.76,2024-10-02,,2024-08-04,EMEA,Mid-Market,Subscription,Inbound,0,2024-12-01
OPP_000736,ACC_01181,REP_006,Negotiation,16214.0,2025-03-29,,2024-11-04,North America,Mid-Market,Subscription,Referral,3,2024-12-19
OPP_000737,ACC_00292,REP_011,Negotiation,14260.52,2024-07-07,,2024-02-19,APAC,SMB,Enterprise Services,Marketing,0,2024-05-30
OPP_000738,ACC_00049,REP_008,Negotiation,3963.34,2025-09-29,,2025-06-07,North America,Mid-Market,Subscription,Inbound,0,2025-07-29
OPP_000739,ACC_00038,REP_016,Closed-Lost,5728.66,2024-12-10,2024-10-30,2024-07-28,North America,SMB,Subscription,Outbound,0,2024-11-09
OPP_000740,ACC_00535,REP_005,Closed-Lost,11103.48,2024-07-04,2024-08-09,2024-03-02,North America,SMB,Subscription,Outbound,2,2024-03-23
OPP_000741,ACC_00755,REP_018,Proposal,31058.45,2024-08-05,,2024-05-26,EMEA,Mid-Market,Subscription,Partner,0,2024-07-30
OPP_000742,ACC_00062,REP_022,Prospecting,8745.03,2025-07-12,,2025-03-21,APAC,SMB,Subscription,Outbound,0,2025-05-05
OPP_000743,ACC_00610,REP_003,Prospecting,11460.61,2025-10-25,,2025-06-30,APAC,SMB,Subscription,Inbound,2,2025-10-27
OPP_000744,ACC_00480,REP_009,Closed-Won,2600.97,2025-11-07,2025-11-15,2025-10-01,EMEA,SMB,Subscription,Partner,1,2025-11-11
OPP_000745,ACC_01120,REP_017,Closed-Lost,17702.57,2024-10-22,2024-07-24,2024-06-06,North America,Enterprise,Transactional,Partner,1,2024-09-06
OPP_000746,ACC_00725,REP_002,Proposal,8444.76,2025-04-24,,2025-01-30,North America,SMB,Subscription,Outbound,1,2025-03-30
OPP_000747,ACC_00508,REP_020,Prospecting,73409.08,2025-01-02,,2024-11-03,North America,Enterprise,Subscription,Outbound,1,2024-12-21
OPP_000748,ACC_00704,REP_023,Proposal,55523.14,2025-07-14,,2025-04-24,EMEA,Enterprise,Subscription,Inbound,0,2025-07-16
OPP_000749,ACC_00163,REP_011,Proposal,3840.43,2025-05-27,,2025-03-26,North America,SMB,Subscription,Outbound,1,2025-06-11
OPP_000750,ACC_00571,REP_001,Closed-Lost,7084.05,2024-04-20,2024-08-06,2024-02-17,North America,SMB,Transactional,Marketing,0,2024-04-14
OPP_000751,ACC_00396,REP_016,Closed-Won,40700.73,2024-07-08,2024-06-13,2024-04-09,LATAM,SMB,Transactional,Partner,0,2024-04-16
OPP_000752,ACC_00218,REP_027,Prospecting,15466.34,2025-06-28,,2025-01-30,North America,SMB,Transactional,Referral,3,2025-02-08
OPP_000753,ACC_00472,REP_009,Proposal,7628.37,2025-03-04,,2024-12-21,APAC,SMB,Advertising,Partner,0,2025-03-03
OPP_000754,ACC_00767,REP_026,Prospecting,3217.39,2025-10-02,,2025-08-16,EMEA,SMB,Usage-Based,Marketing,0,2025-08-23
OPP_000755,ACC_00700,REP_027,Negotiation,4397.5,2025-11-16,,2025-07-21,North America,SMB,Advertising,Outbound,0,2025-10-02
OPP_000756,ACC_01157,REP_009,Closed-Won,9034.03,2024-04-07,2024-04-25,2024-02-09,North America,SMB,Usage-Based,Inbound,1,2024-05-25
OPP_000757,ACC_00330,REP_018,Prospecting,11826.64,2025-04-25,,2025-01-26,LATAM,SMB,Subscription,Marketing,3,2025-04-30
OPP_000758,ACC_00840,REP_002,Proposal,28726.16,2024-11-20,,2024-09-29,EMEA,Mid-Market,Usage-Based,Partner,0,2024-12-21
OPP_000759,ACC_00661,REP_017,Closed-Lost,13228.76,2025-01-05,2025-03-26,2024-11-19,EMEA,SMB,Subscription,Marketing,0,2024-12-22
OPP_000760,ACC_01049,REP_027,Closed-Won,30424.86,2024-04-05,2024-03-20,2024-02-13,North America,Enterprise,Advertising,Partner,1,2024-05-02
OPP_000761,ACC_01090,REP_029,Negotiation,5383.31,2025-09-20,,2025-07-16,North America,SMB,Subscription,Outbound,1,2025-08-07
OPP_000762,ACC_00850,REP_006,Proposal,341205.65,2024-09-11,,2024-04-20,North America,Enterprise,Enterprise Services,Inbound,0,2024-08-07
OPP_000763,ACC_00509,REP_020,Closed-Lost,9353.75,2026-01-11,2025-10-21,2025-09-26,North America,Mid-Market,Advertising,Outbound,0,2025-10-07
OPP_000764,ACC_00641,REP_002,Closed-Won,4484.11,2026-01-03,2026-02-16,2025-09-15,North America,Mid-Market,Subscription,Partner,0,2025-11-19
OPP_000765,ACC_00782,REP_009,Closed-Lost,8557.25,2025-07-30,2025-12-22,2025-07-04,North America,Enterprise,Subscription,Referral,0,2025-08-31
OPP_000766,ACC_00968,REP_026,Prospecting,6304.22,2024-04-09,,2024-03-19,EMEA,SMB,Subscription,Marketing,1,2024-03-28
OPP_000767,ACC_00275,REP_020,Qualification,41772.1,2024-12-03,,2024-09-30,LATAM,Mid-Market,Subscription,Outbound,0,2024-10-23
OPP_000768,ACC_01048,REP_012,Prospecting,9173.3,2024-05-30,,2024-01-16,North America,Mid-Market,Subscription,Outbound,1,2024-04-11
OPP_000769,ACC_00962,REP_029,Closed-Lost,39327.43,2025-03-07,2025-08-09,2025-02-13,LATAM,SMB,Subscription,Inbound,1,2025-04-25
OPP_000770,ACC_00106,REP_023,Closed-Won,16199.22,2025-11-29,2025-08-20,2025-08-02,EMEA,Mid-Market,Enterprise Services,Outbound,1,2025-08-22
OPP_000771,ACC_00324,REP_001,Qualification,49491.59,2025-04-23,,2024-12-18,EMEA,Mid-Market,Subscription,Referral,1,2025-01-04
OPP_000772,ACC_00283,REP_003,Closed-Lost,4206.73,2024-03-12,2024-04-27,2024-01-16,North America,SMB,Subscription,Marketing,0,2024-04-05
OPP_000773,ACC_00696,REP_019,Closed-Lost,7768.12,2024-08-26,2024-12-24,2024-07-22,North America,Mid-Market,Subscription,Outbound,0,2024-10-09
OPP_000774,ACC_00251,REP_027,Qualification,17872.99,2024-06-02,,2024-04-24,North America,Mid-Market,Usage-Based,Marketing,0,2024-06-11
OPP_000775,ACC_00361,REP_005,Negotiation,71382.39,2024-11-17,,2024-10-18,LATAM,Enterprise,Subscription,Inbound,1,2024-10-21
OPP_000776,ACC_00228,REP_017,Closed-Won,13643.83,2025-01-13,2025-02-07,2024-09-06,North America,Mid-Market,Subscription,Referral,1,2024-09-10
OPP_000777,ACC_00081,REP_025,Prospecting,21861.13,2025-11-08,,2025-07-09,North America,Mid-Market,Subscription,Partner,0,2025-07-27
OPP_000778,ACC_00552,REP_026,Closed-Won,16165.73,2024-09-12,2024-08-10,2024-05-28,APAC,SMB,Subscription,Inbound,1,2024-06-04
OPP_000779,ACC_00384,REP_020,Qualification,2500.0,2024-08-20,,2024-07-20,EMEA,SMB,Transactional,Partner,0,2024-09-25
OPP_000780,ACC_00606,REP_030,Closed-Lost,11603.51,2024-10-29,2024-09-11,2024-06-08,EMEA,Mid-Market,Subscription,Inbound,0,2024-07-25
OPP_000781,ACC_00255,REP_029,Closed-Won,5342.67,2025-12-05,2025-09-27,2025-08-19,APAC,SMB,Usage-Based,Partner,0,2025-09-14
OPP_000782,ACC_00344,REP_026,Closed-Lost,10197.3,2024-11-20,2024-08-22,2024-07-16,LATAM,Mid-Market,Subscription,Inbound,2,2024-09-25
OPP_000783,ACC_01072,REP_021,Closed-Won,24511.01,2026-01-03,2026-01-11,2025-10-26,North America,Mid-Market,Subscription,Inbound,0,2026-01-18
OPP_000784,ACC_00967,REP_030,Qualification,26594.57,2025-05-06,,2025-03-22,North America,Enterprise,Advertising,Partner,0,2025-04-12
OPP_000785,ACC_00320,REP_001,Proposal,5932.34,2024-11-27,,2024-07-24,North America,Enterprise,Advertising,Outbound,1,2024-10-07
OPP_000786,ACC_00195,REP_003,Closed-Won,7084.36,2025-02-28,2025-03-27,2025-02-02,EMEA,SMB,Subscription,Inbound,0,2025-02-15
OPP_000787,ACC_01170,REP_016,Qualification,3095.66,2024-05-05,,2024-03-23,APAC,SMB,Subscription,Marketing,0,2024-06-03
OPP_000788,ACC_00818,REP_021,Closed-Won,26804.69,2025-10-06,2026-02-19,2025-08-28,APAC,Mid-Market,Subscription,Inbound,0,2025-10-12
