lead_id,account_id,lead_source,campaign,channel,created_at,lifecycle_stage,company_size,segment
LEAD_000924,ACC_00702,Paid Search,Search - Competitor,Paid Search,2025-12-25,Lead,1-99,SMB
LEAD_000925,ACC_00410,Partner,Cloud Partner,Partner,2025-10-23,Converted,1000+,Enterprise
LEAD_000926,ACC_01086,Events,Executive Roundtable,Events,2025-04-23,Lead,100-999,Mid-Market
LEAD_000927,ACC_00294,Paid Search,Search - Brand,Paid Search,2025-05-23,MQL,1-99,SMB
LEAD_000928,ACC_00771,Paid Search,Search - Nonbrand,Paid Search,2025-11-14,Lead,1-99,SMB
LEAD_000929,ACC_00188,Partner,Cloud Partner,Partner,2024-12-13,Lead,1-99,SMB
LEAD_000930,ACC_00219,Referral,Customer Referral,Referral,2024-04-16,MQL,1000+,Enterprise
LEAD_000931,ACC_00500,Paid Search,Search - Brand,Paid Search,2025-03-18,MQL,100-999,Mid-Market
LEAD_000932,ACC_00960,Paid Search,Search - Brand,Paid Search,2024-11-25,MQL,100-999,Mid-Market
LEAD_000933,ACC_00334,Referral,Employee Referral,Referral,2025-08-07,MQL,1000+,Enterprise
LEAD_000934,ACC_00833,Organic,Product Blog,Organic,2025-07-18,SQL,1-99,SMB
LEAD_000935,ACC_00686,Organic,Product Blog,Organic,2024-12-10,Converted,1-99,SMB
LEAD_000936,ACC_01174,Partner,Technology Partner,Partner,2024-09-25,Lead,100-999,Mid-Market
LEAD_000937,ACC_00361,Organic,Content Hub,Organic,2024-11-04,Lead,1000+,Enterprise
LEAD_000938,ACC_00293,Organic,Content Hub,Organic,2025-04-07,Lead,1000+,Enterprise
LEAD_000939,ACC_01084,Partner,Cloud Partner,Partner,2025-04-10,Converted,1000+,Enterprise
LEAD_000940,ACC_00400,Partner,Reseller,Partner,2025-01-09,Lead,1-99,SMB
LEAD_000941,ACC_00258,Paid Social,Paid Social Retargeting,Paid Social,2025-01-23,MQL,1-99,SMB
LEAD_000942,ACC_00986,Paid Search,Search - Nonbrand,Paid Search,2025-12-26,Lead,1000+,Enterprise
LEAD_000943,ACC_00976,Partner,Technology Partner,Partner,2024-07-04,MQL,100-999,Mid-Market
LEAD_000944,ACC_00076,Partner,Reseller,Partner,2024-05-07,SQL,1-99,SMB
LEAD_000945,ACC_01028,Events,Webinar,Events,2025-08-07,MQL,1-99,SMB
LEAD_000946,ACC_00760,Events,Executive Roundtable,Events,2025-11-14,MQL,1-99,SMB
LEAD_000947,ACC_00335,Outbound,Named Account Outreach,Outbound,2025-03-20,Lead,1-99,SMB
LEAD_000948,ACC_00643,Referral,Employee Referral,Referral,2024-10-20,MQL,1-99,SMB
LEAD_000949,ACC_00287,Events,Industry Conference,Events,2024-09-11,Lead,1-99,SMB
LEAD_000950,ACC_00203,Organic,Product Blog,Organic,2024-12-08,SQL,100-999,Mid-Market
LEAD_000951,ACC_00159,Referral,Customer Referral,Referral,2024-02-08,Lead,100-999,Mid-Market
LEAD_000952,ACC_00199,Referral,Employee Referral,Referral,2025-01-21,Lead,1-99,SMB
LEAD_000953,ACC_00700,Paid Search,Search - Competitor,Paid Search,2024-07-16,Lead,1-99,SMB
LEAD_000954,ACC_00973,Organic,Content Hub,Organic,2024-07-12,MQL,1-99,SMB
LEAD_000955,ACC_00584,Partner,Technology Partner,Partner,2025-02-13,Converted,1-99,SMB
LEAD_000956,ACC_00019,Paid Social,LinkedIn Demand Gen,Paid Social,2025-12-05,MQL,1000+,Enterprise
LEAD_000957,ACC_00515,Outbound,SDR Outbound,Outbound,2024-05-30,Lead,1-99,SMB
LEAD_000958,ACC_00897,Paid Social,LinkedIn ABM,Paid Social,2025-10-28,Lead,1-99,SMB
LEAD_000959,ACC_01003,Organic,SEO,Organic,2025-01-14,Converted,1-99,SMB
LEAD_000960,ACC_00880,Paid Search,Search - Competitor,Paid Search,2025-12-12,SQL,100-999,Mid-Market
LEAD_000961,ACC_00444,Referral,Customer Referral,Referral,2024-10-06,Lead,1-99,SMB
LEAD_000962,ACC_00780,Organic,Product Blog,Organic,2025-12-29,SQL,1000+,Enterprise
LEAD_000963,ACC_00083,Outbound,Named Account Outreach,Outbound,2025-04-27,SQL,100-999,Mid-Market
LEAD_000964,ACC_00492,Paid Search,Search - Competitor,Paid Search,2025-05-04,SQL,100-999,Mid-Market
LEAD_000965,ACC_00645,Paid Social,LinkedIn ABM,Paid Social,2025-02-15,MQL,100-999,Mid-Market
LEAD_000966,ACC_00034,Paid Social,LinkedIn ABM,Paid Social,2024-11-26,SQL,1-99,SMB
LEAD_000967,ACC_00018,Paid Search,Search - Nonbrand,Paid Search,2025-01-18,MQL,1-99,SMB
LEAD_000968,ACC_00963,Partner,Technology Partner,Partner,2025-09-13,Lead,1-99,SMB
LEAD_000969,ACC_00265,Outbound,Named Account Outreach,Outbound,2025-08-02,Lead,1000+,Enterprise
LEAD_000970,ACC_00151,Organic,Content Hub,Organic,2024-01-18,Lead,1000+,Enterprise
LEAD_000971,ACC_00711,Paid Search,Search - Brand,Paid Search,2025-05-22,Lead,1000+,Enterprise
LEAD_000972,ACC_00337,Outbound,Named Account Outreach,Outbound,2025-09-01,Lead,1-99,SMB
LEAD_000973,ACC_01176,Outbound,Named Account Outreach,Outbound,2025-06-27,SQL,100-999,Mid-Market
LEAD_000974,ACC_01137,Partner,Cloud Partner,Partner,2024-12-29,SQL,1-99,SMB
LEAD_000975,ACC_00989,Outbound,Named Account Outreach,Outbound,2024-09-02,Lead,1-99,SMB
LEAD_000976,ACC_00363,Organic,Content Hub,Organic,2025-05-07,Lead,1-99,SMB
LEAD_000977,ACC_01051,Organic,Content Hub,Organic,2025-04-30,MQL,100-999,Mid-Market
LEAD_000978,ACC_00307,Partner,Reseller,Partner,2024-09-30,MQL,1-99,SMB
LEAD_000979,ACC_00288,Outbound,Named Account Outreach,Outbound,2024-10-24,Lead,1-99,SMB
LEAD_000980,ACC_01169,Events,Executive Roundtable,Events,2024-09-26,SQL,100-999,Mid-Market
LEAD_000981,ACC_00809,Organic,SEO,Organic,2024-02-02,Lead,100-999,Mid-Market
LEAD_000982,ACC_00104,Paid Social,LinkedIn ABM,Paid Social,2024-01-24,Lead,1000+,Enterprise
LEAD_000983,ACC_01064,Outbound,Named Account Outreach,Outbound,2024-03-01,SQL,100-999,Mid-Market
LEAD_000984,ACC_00193,Paid Search,Search - Nonbrand,Paid Search,2024-11-05,MQL,1-99,SMB
LEAD_000985,ACC_00818,Paid Social,Paid Social Retargeting,Paid Social,2025-01-08,Lead,100-999,Mid-Market
LEAD_000986,ACC_00526,Partner,Reseller,Partner,2024-10-25,MQL,1-99,SMB
LEAD_000987,ACC_00021,Organic,Content Hub,Organic,2025-11-29,Converted,100-999,Mid-Market
LEAD_000988,ACC_00946,Paid Search,Search - Competitor,Paid Search,2024-06-13,Lead,1-99,SMB
LEAD_000989,ACC_00824,Organic,Content Hub,Organic,2024-10-14,MQL,100-999,Mid-Market
LEAD_000990,ACC_01062,Referral,Customer Referral,Referral,2024-06-29,Lead,100-999,Mid-Market
LEAD_000991,ACC_00735,Paid Search,Search - Nonbrand,Paid Search,2024-08-07,MQL,1-99,SMB
LEAD_000992,ACC_00907,Organic,SEO,Organic,2025-03-03,Lead,100-999,Mid-Market
LEAD_000993,ACC_01088,Organic,Content Hub,Organic,2024-08-14,Lead,100-999,Mid-Market
LEAD_000994,ACC_01172,Organic,Content Hub,Organic,2024-08-20,Lead,100-999,Mid-Market
LEAD_000995,ACC_00673,Organic,Content Hub,Organic,2025-05-05,Converted,1000+,Enterprise
LEAD_000996,ACC_00021,Partner,Cloud Partner,Partner,2025-08-29,Lead,100-999,Mid-Market
LEAD_000997,ACC_00416,Organic,Content Hub,Organic,2024-06-04,SQL,1-99,SMB
LEAD_000998,ACC_00744,Paid Search,Search - Competitor,Paid Search,2024-03-22,Lead,1-99,SMB
LEAD_000999,ACC_00132,Organic,SEO,Organic,2024-06-24,Converted,1000+,Enterprise
LEAD_001000,ACC_00140,Paid Social,Paid Social Retargeting,Paid Social,2025-02-26,MQL,1-99,SMB
LEAD_001001,ACC_00474,Organic,Product Blog,Organic,2025-12-02,Lead,1-99,SMB
LEAD_001002,ACC_01093,Partner,Reseller,Partner,2024-04-26,MQL,1-99,SMB
LEAD_001003,ACC_00387,Outbound,Named Account Outreach,Outbound,2024-02-01,SQL,100-999,Mid-Market
LEAD_001004,ACC_01123,Outbound,SDR Outbound,Outbound,2025-01-21,SQL,1000+,Enterprise
LEAD_001005,ACC_00964,Paid Search,Search - Brand,Paid Search,2025-12-25,Lead,1-99,SMB
LEAD_001006,ACC_00364,Events,Executive Roundtable,Events,2025-02-07,MQL,1-99,SMB
LEAD_001007,ACC_00278,Outbound,Named Account Outreach,Outbound,2025-11-06,MQL,100-999,Mid-Market
LEAD_001008,ACC_00994,Organic,Product Blog,Organic,2025-04-14,Lead,1-99,SMB
LEAD_001009,ACC_00908,Paid Social,LinkedIn Demand Gen,Paid Social,2024-01-24,SQL,1-99,SMB
LEAD_001010,ACC_00757,Outbound,Named Account Outreach,Outbound,2024-11-08,Lead,1-99,SMB
LEAD_001011,ACC_01174,Paid Search,Search - Brand,Paid Search,2025-07-16,MQL,100-999,Mid-Market
LEAD_001012,ACC_00121,Paid Search,Search - Brand,Paid Search,2025-01-07,MQL,100-999,Mid-Market
LEAD_001013,ACC_00463,Partner,Reseller,Partner,2024-05-22,Converted,1000+,Enterprise
LEAD_001014,ACC_00724,Organic,Product Blog,Organic,2024-05-12,Lead,1000+,Enterprise
LEAD_001015,ACC_00087,Referral,Customer Referral,Referral,2025-04-30,Lead,100-999,Mid-Market
LEAD_001016,ACC_01172,Organic,Content Hub,Organic,2024-12-04,Lead,100-999,Mid-Market
LEAD_001017,ACC_00687,Organic,Content Hub,Organic,2025-02-23,MQL,1-99,SMB
LEAD_001018,ACC_00370,Organic,Product Blog,Organic,2024-09-29,MQL,1000+,Enterprise
LEAD_001019,ACC_00287,Paid Search,Search - Nonbrand,Paid Search,2024-09-04,Lead,1-99,SMB
LEAD_001020,ACC_00002,Referral,Customer Referral,Referral,2025-05-01,Lead,1-99,SMB
LEAD_001021,ACC_00712,Events,Industry Conference,Events,2024-01-06,Converted,100-999,Mid-Market
LEAD_001022,ACC_01173,Referral,Customer Referral,Referral,2024-11-13,Lead,1-99,SMB
LEAD_001023,ACC_00044,Paid Social,Paid Social Retargeting,Paid Social,2024-09-27,MQL,1-99,SMB
LEAD_001024,ACC_00497,Paid Social,LinkedIn ABM,Paid Social,2025-07-23,Lead,1-99,SMB
LEAD_001025,ACC_00795,Paid Search,Search - Nonbrand,Paid Search,2025-06-16,Lead,1-99,SMB
LEAD_001026,ACC_00518,Organic,Product Blog,Organic,2024-11-07,Lead,100-999,Mid-Market
LEAD_001027,ACC_00782,Referral,Customer Referral,Referral,2024-07-11,Lead,1000+,Enterprise
LEAD_001028,ACC_00856,Paid Social,Paid Social Retargeting,Paid Social,2024-06-21,MQL,1-99,SMB
LEAD_001029,ACC_01159,Paid Social,LinkedIn Demand Gen,Paid Social,2024-06-03,Lead,1-99,SMB
LEAD_001030,ACC_00726,Paid Social,LinkedIn ABM,Paid Social,2024-07-19,Lead,1-99,SMB
LEAD_001031,ACC_00852,Events,Industry Conference,Events,2025-07-09,Lead,1-99,SMB
LEAD_001032,ACC_00363,Paid Search,Search - Brand,Paid Search,2024-02-03,Lead,1-99,SMB
LEAD_001033,ACC_00182,Outbound,Named Account Outreach,Outbound,2024-01-20,Lead,1000+,Enterprise
LEAD_001034,ACC_00120,Outbound,SDR Outbound,Outbound,2025-01-29,Lead,100-999,Mid-Market
LEAD_001035,ACC_00132,Events,Executive Roundtable,Events,2024-06-12,Lead,1000+,Enterprise
LEAD_001036,ACC_00993,Organic,SEO,Organic,2025-08-30,MQL,100-999,Mid-Market
LEAD_001037,ACC_00049,Organic,Content Hub,Organic,2025-07-03,Converted,100-999,Mid-Market
LEAD_001038,ACC_00581,Paid Social,Paid Social Retargeting,Paid Social,2025-07-16,MQL,100-999,Mid-Market
LEAD_001039,ACC_00737,Events,Webinar,Events,2024-11-30,Lead,1-99,SMB
LEAD_001040,ACC_00807,Referral,Employee Referral,Referral,2024-11-16,Converted,100-999,Mid-Market
LEAD_001041,ACC_00080,Partner,Reseller,Partner,2024-11-07,Converted,100-999,Mid-Market
LEAD_001042,ACC_01033,Organic,Content Hub,Organic,2024-05-23,MQL,100-999,Mid-Market
LEAD_001043,ACC_00525,Organic,Content Hub,Organic,2025-02-18,Lead,1-99,SMB
LEAD_001044,ACC_00022,Partner,Cloud Partner,Partner,2025-09-23,SQL,1-99,SMB
LEAD_001045,ACC_00160,Organic,Content Hub,Organic,2024-07-06,Converted,100-999,Mid-Market
LEAD_001046,ACC_01032,Partner,Technology Partner,Partner,2024-02-11,SQL,100-999,Mid-Market
LEAD_001047,ACC_01132,Events,Industry Conference,Events,2025-02-16,MQL,100-999,Mid-Market
LEAD_001048,ACC_00903,Paid Search,Search - Nonbrand,Paid Search,2024-10-18,MQL,1-99,SMB
LEAD_001049,ACC_00401,Paid Search,Search - Brand,Paid Search,2025-08-05,Converted,1-99,SMB
LEAD_001050,ACC_01137,Organic,Product Blog,Organic,2025-09-18,Lead,1-99,SMB
LEAD_001051,ACC_00331,Paid Search,Search - Competitor,Paid Search,2025-11-25,Lead,100-999,Mid-Market
LEAD_001052,ACC_00281,Outbound,SDR Outbound,Outbound,2024-10-14,SQL,1-99,SMB
LEAD_001053,ACC_00918,Paid Search,Search - Brand,Paid Search,2025-10-21,Lead,1-99,SMB
LEAD_001054,ACC_00387,Organic,Content Hub,Organic,2024-03-27,Lead,100-999,Mid-Market
LEAD_001055,ACC_00624,Organic,Content Hub,Organic,2024-09-29,Lead,1-99,SMB
LEAD_001056,ACC_00794,Organic,Content Hub,Organic,2024-07-13,Lead,1-99,SMB
LEAD_001057,ACC_00200,Partner,Technology Partner,Partner,2025-11-05,Lead,1-99,SMB
LEAD_001058,ACC_01111,Partner,Reseller,Partner,2025-03-14,MQL,1-99,SMB
LEAD_001059,,Paid Social,LinkedIn ABM,Paid Social,2024-09-24,Lead,1-99,SMB
LEAD_001060,ACC_01192,Paid Social,LinkedIn Demand Gen,Paid Social,2024-04-21,MQL,1-99,SMB
LEAD_001061,ACC_00333,Organic,Product Blog,Organic,2025-07-26,Lead,100-999,Mid-Market
LEAD_001062,ACC_00501,Paid Social,LinkedIn Demand Gen,Paid Social,2025-04-23,Converted,100-999,Mid-Market
LEAD_001063,ACC_00304,Organic,Product Blog,Organic,2025-09-15,MQL,100-999,Mid-Market
LEAD_001064,ACC_00648,Referral,Employee Referral,Referral,2024-11-16,Converted,100-999,Mid-Market
LEAD_001065,ACC_00001,Organic,SEO,Organic,2024-04-19,Lead,100-999,Mid-Market
LEAD_001066,ACC_00205,Paid Social,LinkedIn Demand Gen,Paid Social,2024-09-01,Lead,1-99,SMB
LEAD_001067,ACC_00624,Organic,Product Blog,Organic,2025-03-29,SQL,1-99,SMB
LEAD_001068,ACC_00833,Outbound,Named Account Outreach,Outbound,2024-06-25,SQL,1-99,SMB
LEAD_001069,ACC_01156,Organic,Content Hub,Organic,2024-02-21,Lead,1-99,SMB
LEAD_001070,ACC_01005,Referral,Employee Referral,Referral,2025-08-24,MQL,100-999,Mid-Market
LEAD_001071,ACC_01107,Organic,Product Blog,Organic,2025-01-22,MQL,1-99,SMB
LEAD_001072,ACC_00959,Events,Executive Roundtable,Events,2024-10-16,Lead,100-999,Mid-Market
LEAD_001073,ACC_00932,Partner,Reseller,Partner,2025-02-08,MQL,1-99,SMB
LEAD_001074,ACC_00416,Paid Search,Search - Nonbrand,Paid Search,2025-06-23,Lead,1-99,SMB
LEAD_001075,ACC_01087,Organic,Content Hub,Organic,2024-01-01,Lead,100-999,Mid-Market
LEAD_001076,ACC_01156,Paid Search,Search - Brand,Paid Search,2024-11-17,SQL,1-99,SMB
LEAD_001077,ACC_00617,Events,Executive Roundtable,Events,2024-07-04,MQL,100-999,Mid-Market
LEAD_001078,ACC_00145,Events,Industry Conference,Events,2024-03-08,SQL,1-99,SMB
LEAD_001079,ACC_00052,Organic,Product Blog,Organic,2024-01-27,SQL,1-99,SMB
LEAD_001080,ACC_00593,Paid Search,Search - Nonbrand,Paid Search,2024-11-18,Converted,1-99,SMB
LEAD_001081,ACC_00762,Paid Search,Search - Brand,Paid Search,2025-02-01,Lead,1-99,SMB
LEAD_001082,ACC_00666,Organic,Content Hub,Organic,2025-01-06,Lead,100-999,Mid-Market
LEAD_001083,ACC_01076,Partner,Cloud Partner,Partner,2025-07-26,Lead,1-99,SMB
LEAD_001084,ACC_00644,Paid Search,Search - Nonbrand,Paid Search,2024-11-30,MQL,1-99,SMB
LEAD_001085,ACC_00794,Paid Search,Search - Competitor,Paid Search,2025-03-07,MQL,1-99,SMB
LEAD_001086,ACC_00910,Events,Webinar,Events,2025-08-19,SQL,1-99,SMB
LEAD_001087,ACC_01074,Outbound,Named Account Outreach,Outbound,2025-04-25,Lead,1000+,Enterprise
LEAD_001088,ACC_00732,Outbound,Named Account Outreach,Outbound,2025-10-27,Lead,1-99,SMB
LEAD_001089,ACC_00669,Organic,Product Blog,Organic,2024-06-10,SQL,1-99,SMB
LEAD_001090,ACC_00093,Referral,Customer Referral,Referral,2025-07-29,SQL,1-99,SMB
LEAD_001091,ACC_00771,Partner,Reseller,Partner,2025-05-24,Lead,1-99,SMB
LEAD_001092,ACC_00216,Paid Social,LinkedIn ABM,Paid Social,2025-03-02,MQL,100-999,Mid-Market
LEAD_001093,ACC_00443,Organic,SEO,Organic,2024-01-03,MQL,100-999,Mid-Market
LEAD_001094,ACC_00639,Referral,Employee Referral,Referral,2025-01-30,SQL,100-999,Mid-Market
LEAD_001095,ACC_00100,Partner,Cloud Partner,Partner,2025-09-19,MQL,1000+,Enterprise
LEAD_001096,ACC_00834,Events,Webinar,Events,2025-04-16,MQL,100-999,Mid-Market
LEAD_001097,ACC_00337,Partner,Cloud Partner,Partner,2024-01-04,Lead,1-99,SMB
LEAD_001098,ACC_00618,Events,Executive Roundtable,Events,2024-07-29,Lead,1-99,SMB
LEAD_001099,ACC_00421,Outbound,Named Account Outreach,Outbound,2025-02-20,SQL,100-999,Mid-Market
LEAD_001100,ACC_00427,Referral,Customer Referral,Referral,2025-08-16,Lead,1-99,SMB
LEAD_001101,ACC_00473,Paid Search,Search - Competitor,Paid Search,2024-11-21,Lead,1-99,SMB
LEAD_001102,ACC_00062,Organic,SEO,Organic,2025-09-18,Lead,1-99,SMB
LEAD_001103,ACC_00235,Outbound,Named Account Outreach,Outbound,2025-08-04,Lead,1000+,Enterprise
LEAD_001104,ACC_00944,Paid Social,Paid Social Retargeting,Paid Social,2024-07-14,MQL,1-99,SMB
LEAD_001105,ACC_00147,Partner,Cloud Partner,Partner,2024-05-22,Lead,1-99,SMB
LEAD_001106,ACC_00597,Outbound,SDR Outbound,Outbound,2025-10-21,SQL,100-999,Mid-Market
LEAD_001107,ACC_00169,Partner,Reseller,Partner,2025-03-06,SQL,1-99,SMB
LEAD_001108,ACC_00647,Outbound,Named Account Outreach,Outbound,2025-09-12,Lead,1-99,SMB
LEAD_001109,ACC_00773,Paid Search,Search - Nonbrand,Paid Search,2025-11-05,SQL,100-999,Mid-Market
LEAD_001110,ACC_00563,Events,Executive Roundtable,Events,2024-11-06,Lead,1000+,Enterprise
LEAD_001111,ACC_00926,Organic,Product Blog,Organic,2024-02-03,Lead,1-99,SMB
LEAD_001112,ACC_00319,Partner,Reseller,Partner,2025-10-26,Lead,1-99,SMB
LEAD_001113,ACC_00670,Referral,Customer Referral,Referral,2025-03-02,Lead,1-99,SMB
LEAD_001114,ACC_00332,Paid Search,Search - Nonbrand,Paid Search,2024-03-29,Lead,1-99,SMB
LEAD_001115,ACC_00611,Paid Search,Search - Competitor,Paid Search,2025-01-22,Lead,100-999,Mid-Market
LEAD_001116,ACC_00077,Paid Search,Search - Competitor,Paid Search,2024-01-21,SQL,1-99,SMB
LEAD_001117,ACC_00323,Partner,Reseller,Partner,2024-07-30,MQL,1-99,SMB
LEAD_001118,ACC_00850,Paid Social,LinkedIn Demand Gen,Paid Social,2024-09-11,Converted,1000+,Enterprise
LEAD_001119,ACC_00934,Organic,Product Blog,Organic,2024-11-28,MQL,100-999,Mid-Market
LEAD_001120,ACC_00327,Referral,Employee Referral,Referral,2025-02-17,MQL,100-999,Mid-Market
LEAD_001121,ACC_00310,Organic,Product Blog,Organic,2025-09-05,Lead,1-99,SMB
LEAD_001122,ACC_00359,Paid Social,LinkedIn ABM,Paid Social,2024-09-13,MQL,100-999,Mid-Market
LEAD_001123,ACC_00336,Partner,Technology Partner,Partner,2025-06-21,Lead,100-999,Mid-Market
LEAD_001124,ACC_01193,Organic,SEO,Organic,2025-11-19,Converted,1000+,Enterprise
LEAD_001125,ACC_00782,Organic,SEO,Organic,2025-07-01,Converted,1000+,Enterprise
LEAD_001126,ACC_00463,Referral,Employee Referral,Referral,2024-07-05,Lead,1000+,Enterprise
LEAD_001127,ACC_00555,Outbound,SDR Outbound,Outbound,2025-05-10,MQL,1-99,SMB
LEAD_001128,ACC_00613,Organic,Product Blog,Organic,2024-07-24,SQL,1000+,Enterprise
LEAD_001129,ACC_00664,Events,Industry Conference,Events,2024-12-15,MQL,1-99,SMB
LEAD_001130,ACC_00464,Paid Social,LinkedIn Demand Gen,Paid Social,2025-04-09,Lead,1-99,SMB
LEAD_001131,ACC_01170,Organic,SEO,Organic,2024-08-02,MQL,1-99,SMB
LEAD_001132,ACC_00349,Outbound,SDR Outbound,Outbound,2024-01-03,SQL,100-999,Mid-Market
LEAD_001133,ACC_00513,Paid Social,LinkedIn Demand Gen,Paid Social,2025-09-03,Lead,1-99,SMB
LEAD_001134,ACC_00008,Organic,SEO,Organic,2025-06-15,MQL,100-999,Mid-Market
LEAD_001135,ACC_00590,Events,Executive Roundtable,Events,2024-03-31,Lead,1-99,SMB
LEAD_001136,ACC_01026,Paid Search,Search - Nonbrand,Paid Search,2024-10-02,Converted,1-99,SMB
LEAD_001137,ACC_01197,Paid Search,Search - Brand,Paid Search,2024-07-10,Lead,1-99,SMB
LEAD_001138,ACC_00568,Paid Search,Search - Brand,Paid Search,2025-12-15,Lead,1-99,SMB
LEAD_001139,ACC_00168,Outbound,Named Account Outreach,Outbound,2025-11-19,Lead,100-999,Mid-Market
LEAD_001140,ACC_00864,Outbound,SDR Outbound,Outbound,2025-05-20,SQL,100-999,Mid-Market
LEAD_001141,ACC_00769,Referral,Employee Referral,Referral,2024-11-18,MQL,1-99,SMB
LEAD_001142,ACC_01151,Paid Search,Search - Nonbrand,Paid Search,2024-02-08,Lead,1-99,SMB
LEAD_001143,ACC_00607,Outbound,Named Account Outreach,Outbound,2024-06-29,Lead,1000+,Enterprise
LEAD_001144,ACC_00004,Partner,Reseller,Partner,2024-03-08,SQL,100-999,Mid-Market
LEAD_001145,ACC_01081,Paid Search,Search - Brand,Paid Search,2025-07-31,Lead,1-99,SMB
LEAD_001146,ACC_00811,Organic,SEO,Organic,2024-03-05,Lead,1-99,SMB
LEAD_001147,ACC_00961,Events,Executive Roundtable,Events,2025-05-10,Converted,100-999,Mid-Market
LEAD_001148,ACC_00143,Paid Search,Search - Nonbrand,Paid Search,2025-11-27,Lead,1000+,Enterprise
LEAD_001149,ACC_00549,Partner,Technology Partner,Partner,2024-08-13,MQL,100-999,Mid-Market
LEAD_001150,ACC_00550,Partner,Technology Partner,Partner,2025-05-15,Lead,1-99,SMB
LEAD_001151,ACC_00322,Organic,SEO,Organic,2025-10-04,SQL,100-999,Mid-Market
LEAD_001152,ACC_01017,Referral,Customer Referral,Referral,2024-11-08,SQL,100-999,Mid-Market
LEAD_001153,ACC_00226,Events,Industry Conference,Events,2024-11-24,MQL,1000+,Enterprise
LEAD_001154,ACC_00086,Paid Social,LinkedIn ABM,Paid Social,2024-05-26,MQL,1-99,SMB
LEAD_001155,ACC_00282,Outbound,Named Account Outreach,Outbound,2024-11-08,Converted,1-99,SMB
LEAD_001156,ACC_01188,Paid Social,Paid Social Retargeting,Paid Social,2025-09-30,Converted,1000+,Enterprise
LEAD_001157,ACC_00137,Outbound,SDR Outbound,Outbound,2025-04-29,Lead,1000+,Enterprise
LEAD_001158,ACC_00698,Organic,Content Hub,Organic,2024-05-27,Lead,100-999,Mid-Market
LEAD_001159,ACC_00220,Paid Social,Paid Social Retargeting,Paid Social,2025-01-19,SQL,1-99,SMB
LEAD_001160,ACC_00474,Paid Search,Search - Brand,Paid Search,2025-05-31,Lead,1-99,SMB
LEAD_001161,ACC_00663,Paid Social,LinkedIn ABM,Paid Social,2024-02-26,Lead,1-99,SMB
LEAD_001162,ACC_00024,Paid Social,LinkedIn Demand Gen,Paid Social,2025-07-11,Lead,1000+,Enterprise
LEAD_001163,ACC_00290,Organic,Product Blog,Organic,2024-05-27,SQL,1-99,SMB
LEAD_001164,ACC_00705,Referral,Employee Referral,Referral,2024-08-03,Lead,1-99,SMB
LEAD_001165,ACC_00018,Organic,Content Hub,Organic,2024-10-31,Lead,1-99,SMB
LEAD_001166,ACC_00594,Organic,Content Hub,Organic,2025-01-04,MQL,100-999,Mid-Market
LEAD_001167,ACC_00725,Paid Search,Search - Competitor,Paid Search,2025-10-31,Lead,1-99,SMB
LEAD_001168,ACC_00259,Partner,Cloud Partner,Partner,2024-06-12,Lead,1-99,SMB
LEAD_001169,ACC_00195,Organic,Content Hub,Organic,2024-07-06,MQL,1-99,SMB
LEAD_001170,ACC_00589,Paid Social,LinkedIn Demand Gen,Paid Social,2024-10-03,Lead,1-99,SMB
LEAD_001171,ACC_00863,Outbound,SDR Outbound,Outbound,2025-09-18,Converted,100-999,Mid-Market
LEAD_001172,ACC_00016,Organic,SEO,Organic,2025-12-06,Lead,1-99,SMB
LEAD_001173,ACC_00406,Referral,Employee Referral,Referral,2024-11-28,Converted,1000+,Enterprise
LEAD_001174,ACC_01200,Paid Search,Search - Nonbrand,Paid Search,2025-05-21,MQL,100-999,Mid-Market
LEAD_001175,ACC_00403,Partner,Technology Partner,Partner,2025-11-01,Lead,100-999,Mid-Market
LEAD_001176,ACC_00399,Organic,Content Hub,Organic,2025-09-10,Lead,1-99,SMB
LEAD_001177,ACC_00886,Outbound,Named Account Outreach,Outbound,2025-05-13,MQL,1-99,SMB
LEAD_001178,ACC_00577,Events,Executive Roundtable,Events,2025-01-30,Lead,1000+,Enterprise
LEAD_001179,ACC_00470,Organic,Content Hub,Organic,2025-12-20,Lead,100-999,Mid-Market
LEAD_001180,ACC_00942,Organic,Content Hub,Organic,2024-06-23,Converted,1000+,Enterprise
LEAD_001181,ACC_00037,Paid Search,Search - Nonbrand,Paid Search,2024-09-22,MQL,1-99,SMB
